,fpl_hostname,fpl_letter,fpl_name,fpl_discmethod,fpl_disc,fpl_controvflag,fpl_orbper,fpl_orbpererr1,fpl_orbpererr2,fpl_orbperlim,fpl_orbperreflink,fpl_smax,fpl_smaxerr1,fpl_smaxerr2,fpl_smaxlim,fpl_smaxreflink,fpl_eccen,fpl_eccenerr1,fpl_eccenerr2,fpl_eccenlim,fpl_eccenreflink,fpl_bmasse,fpl_bmasseerr1,fpl_bmasseerr2,fpl_bmasselim,fpl_bmassprov,fpl_bmassreflink,fpl_rade,fpl_radeerr1,fpl_radeerr2,fpl_radelim,fpl_radreflink,fpl_dens,fpl_denserr1,fpl_denserr2,fpl_denslim,fpl_densreflink,fpl_eqt,fpl_eqterr1,fpl_eqterr2,fpl_eqtlim,fpl_eqtreflink,fpl_insol,fpl_insolerr1,fpl_insolerr2,fpl_insollim,fpl_insolreflink,ra_str,dec_str,fst_posreflink,fst_dist,fst_disterr1,fst_disterr2,fst_distlim,fst_distreflink,fst_optmag,fst_optmagerr,fst_optmaglim,fst_optmagband,fst_optmagreflink,fst_nirmag,fst_nirmagerr,fst_nirmaglim,fst_nirmagband,fst_nirmagreflink,fst_spt,fst_sptlim,fst_sptreflink,fst_teff,fst_tefferr1,fst_tefferr2,fst_tefflim,fst_teffreflink,fst_logg,fst_loggerr1,fst_loggerr2,fst_logglim,fst_loggreflink,fst_lum,fst_lumerr1,fst_lumerr2,fst_lumlim,fst_lumreflink,fst_mass,fst_masserr1,fst_masserr2,fst_masslim,fst_massreflink,fst_rad,fst_raderr1,fst_raderr2,fst_radlim,fst_radreflink,fst_met,fst_meterr1,fst_meterr2,fst_metlim,fst_metratio,fst_metreflink,fst_age,fst_ageerr1,fst_ageerr2,fst_agelim,fst_agereflink
0,sun,b,Earth,NA,1990,0,365.256,0,0,0,known,1.000001018,0,0,0,known,0.0167086,0,0,0,known,1,0,0,0,Mass,known,1,0,0,0,known,5.51,0,0,0,known,255,0,0,0,known,1,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
1,sun,c,Mercury,NA,1990,0,87.97,0,0,0,known,0.387098,0,0,0,known,0.20563,0,0,0,known,0.055,0,0,0,Mass,known,0.3829854026,0,0,0,known,5.43,0,0,0,known,431,0,0,0,known,1.69019607843,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
2,sun,d,Venus,NA,1990,0,224.7,0,0,0,known,0.723,0,0,0,known,0.007,0,0,0,known,0.815,0,0,0,Mass,known,0.9499,0,0,0,known,5.24,0,0,0,known,260,0,0,0,known,1.01960784314,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
3,sun,e,Mars,NA,1990,0,687,0,0,0,known,1.524,0,0,0,known,0.0934,0,0,0,known,0.107,0,0,0,Mass,known,0.532,0,0,0,known,3.93,0,0,0,known,210,0,0,0,known,0.82352941176,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
4,sun,f,Jupiter,NA,1990,0,4332.589,0,0,0,known,5.20336301,0,0,0,known,0.04839266,0,0,0,known,317.83,0,0,0,Mass,known,11.209,0,0,0,known,1.33,0,0,0,known,109.9,0,0,0,known,0.433,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
5,sun,g,Saturn,NA,1990,0,10759.22,0,0,0,known,9.582,0,0,0,known,0.0565,0,0,0,known,95.16,0,0,0,Mass,known,9.449,0,0,0,known,0.687,0,0,0,known,81,0,0,0,known,0.319,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
6,sun,h,Uranus,NA,1990,0,30685.4,0,0,0,known,19.19126393,0,0,0,known,0.04716771,0,0,0,known,14.54,0,0,0,Mass,known,4.007,0,0,0,known,1.271,0,0,0,known,58.1,0,0,0,known,0.229,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
7,sun,i,Neptune,NA,1990,0,60189,0,0,0,known,30.06896348,0,0,0,known,0.00858587,0,0,0,known,17.15,0,0,0,Mass,known,3.883,0,0,0,known,1.638,0,0,0,known,46.6,0,0,0,known,0.183,0,0,0,known,NA,NA,known,0,0,0,0,known,-27,0,0,NA,known,-27,0,0,NA,known,G2 V,0,known,5780,0,0,0,known,4.43775056282,0,0,0,known,0,0,0,0,known,1,0,0,0,known,1,0,0,0,known,0.012,0,0,0,[Fe/H],known,4.5,0,0,0,known
